inter_press_mean,inter_press_std,inter_press_min,inter_press_max,inter_press_median,dwell_mean,dwell_std,dwell_median,flight_mean,flight_std,flight_median,event_count,press_count,release_count,key_press_rate,pause_count,pause_mean,pause_max,max_same_key_streak,most_common_key_ratio,unique_key_count,char_key_count,letter_key_count,digit_key_count,space_count,enter_count,backspace_count,delete_count,tab_count,arrow_key_count,modifier_key_count,function_key_count,special_key_count,correction_key_ratio
0.1893995285034179,0.0337813607907742,0.1518354415893554,0.2450129985809326,0.1813602447509765,0.1070031325022379,0.0537460422968206,0.0775480270385742,0.0,0.0,0.0,12,6,6,5.914957147638513,0,0.0,0.0,1,0.3333333333333333,5,1,3,0,2,0,0,0,0,0,0,0,0,0.0
0.1983740329742431,0.1399131000250385,0.0775504112243652,0.7298777103424072,0.1550266742706298,0.0958231113575123,0.0383487981735851,0.0836181640625,0.130928256294944,0.1530443268366257,0.0880731344223022,54,27,27,5.15872425055576,0,0.0,0.0,3,0.2222222222222222,12,1,17,0,6,0,3,0,0,0,0,0,0,0.1111111111111111
0.1920195420583089,0.1378300298007113,0.0374825000762939,0.7298777103424072,0.1521250009536743,0.0983570741147411,0.0372010009043189,0.0836181640625,0.1301198884060508,0.1462044662596867,0.0943139791488647,98,49,49,5.264099288799005,0,0.0,0.0,3,0.2244897959183673,17,1,34,0,11,0,3,0,0,0,0,0,0,0.0612244897959183
0.1870447167983422,0.1478969363238606,0.0374825000762939,0.9428389072418212,0.1441562175750732,0.1030141161038325,0.0374817029298247,0.0875391960144043,0.1269335688614263,0.1535911272840555,0.0859208106994628,107,53,54,5.302565122755545,0,0.0,0.0,2,0.1886792452830188,18,0,42,0,10,0,1,0,0,0,0,0,0,0.0188679245283018
0.2469853281974792,0.2526636605920042,0.0714540481567382,1.2255277633666992,0.1600710153579712,0.1067763944951499,0.0388178167270375,0.0877413749694824,0.189171061371312,0.2683860183934614,0.085362434387207,83,41,42,4.108314865604073,1,1.2255277633666992,1.2255277633666992,2,0.2195121951219512,14,0,30,0,9,0,2,0,0,0,0,0,0,0.048780487804878
0.4655353455316453,0.628625072430585,0.0737407207489013,2.89976453781128,0.215116262435913,0.0940293811616443,0.032380346695456,0.0822012424468994,0.4059092998504638,0.6401591733364059,0.1501110792160034,44,22,22,2.230874253262032,2,2.0626461505889893,2.89976453781128,2,0.1818181818181818,13,1,14,0,4,0,3,0,0,0,0,0,0,0.1363636363636363
0.3816276972110455,0.5545167200041984,0.0887925624847412,2.89976453781128,0.1996779441833496,0.1039979182756864,0.031349296568366,0.0952966213226318,0.3421722758900035,0.5927808340161929,0.1599915027618408,53,27,26,2.721137763455504,1,2.89976453781128,2.89976453781128,2,0.1851851851851851,13,1,16,0,5,0,5,0,0,0,0,0,0,0.1851851851851851
0.2585156656080676,0.2278615155141386,0.0773591995239257,0.9386105537414552,0.1378984451293945,0.0984828546643257,0.0273808538142504,0.0945578813552856,0.1897016896141899,0.2378750130788393,0.0704641342163086,64,32,32,3.934691574411021,0,0.0,0.0,3,0.25,12,0,18,0,6,0,8,0,0,0,0,0,0,0.25
0.2460928678512573,0.2344415053587698,0.0719554424285888,0.9386105537414552,0.1387199163436889,0.100807835416096,0.030016222578914,0.09513521194458,0.1834561333936803,0.2465520284406701,0.0660846233367919,82,41,41,4.134281989890046,0,0.0,0.0,3,0.2195121951219512,13,0,25,0,7,0,9,0,0,0,0,0,0,0.2195121951219512
0.2269853413105011,0.1673241712172331,0.0549671649932861,0.904109001159668,0.1783733367919922,0.1082328703345322,0.0301502589674872,0.1037583351135253,0.1580579064109108,0.173519546057737,0.0930607318878173,82,41,41,4.473692885815753,0,0.0,0.0,2,0.1707317073170731,16,0,31,0,7,0,3,0,0,0,0,0,0,0.073170731707317
0.2110966389829462,0.160033826642196,0.0549671649932861,0.8276519775390625,0.1673678159713745,0.1114180511898464,0.0312074255917829,0.1089556217193603,0.1423817975180489,0.1674529428028872,0.0879249572753906,90,45,45,4.800295184167362,0,0.0,0.0,1,0.1777777777777777,15,0,37,0,8,0,0,0,0,0,0,0,0,0.0
0.3093468025326729,0.3514695662473514,0.0847291946411132,2.037662506103516,0.1996645927429199,0.1068538246732769,0.0333726230303761,0.0977826118469238,0.2469054063161214,0.3751781829430566,0.1463656425476074,66,33,33,3.3094963193183564,1,2.037662506103516,2.037662506103516,2,0.2424242424242424,15,0,23,0,8,0,2,0,0,0,0,0,0,0.0606060606060606
0.2923115044832229,0.3480523954640553,0.0781044960021972,2.037662506103516,0.1821123361587524,0.1032625400658809,0.0284298569383765,0.0977826118469238,0.2537151795846444,0.3735071709806744,0.1154170036315918,67,33,34,3.301833904329187,1,2.037662506103516,2.037662506103516,2,0.2121212121212121,16,0,24,0,7,0,2,0,0,0,0,0,0,0.0606060606060606
0.256500620591013,0.2517603616921341,0.0781044960021972,1.519284963607788,0.1709121465682983,0.1029286949258101,0.0281680424221108,0.0946563482284545,0.1910044424461596,0.2657971095206052,0.1011655330657959,78,39,39,3.914976078316248,1,1.519284963607788,1.519284963607788,2,0.1794871794871795,18,0,31,0,7,0,1,0,0,0,0,0,0,0.0256410256410256
0.2409546724179896,0.2674446341700316,0.0797114372253418,1.519284963607788,0.1817026138305664,0.1034804128465198,0.0275728366065462,0.0970778465270996,0.1762296522364896,0.2888172282013587,0.0980783700942993,84,42,42,4.20036783101662,2,1.361875057220459,1.519284963607788,2,0.1904761904761904,16,0,34,0,8,0,0,0,0,0,0,0,0,0.0
0.2258915399250231,0.223759862652189,0.079547643661499,1.20446515083313,0.1657673120498657,0.1049703736054269,0.0297093776632738,0.0977222919464111,0.1609333679080009,0.2334464868810998,0.0982030630111694,77,39,38,4.543400739196936,1,1.20446515083313,1.20446515083313,2,0.1538461538461538,18,1,32,0,6,0,0,0,0,0,0,0,0,0.0
0.2306279359861862,0.2308004488844244,0.0305900573730468,1.20446515083313,0.1470718383789062,0.1003520599631376,0.0322284363467753,0.0941596031188964,0.1805901323046003,0.2418403639804104,0.1043448448181152,87,44,43,4.425799358303688,1,1.20446515083313,1.20446515083313,4,0.1818181818181818,14,1,30,0,8,0,5,0,0,0,0,0,0,0.1136363636363636
0.2285255942233773,0.1790369212031313,0.0305900573730468,0.9322006702423096,0.162111759185791,0.0960473364049738,0.0292894851110574,0.0877492427825927,0.1672858397165934,0.1843617960137798,0.0962814092636108,89,44,45,4.440323985226748,0,0.0,0.0,4,0.1818181818181818,14,2,28,0,8,0,6,0,0,0,0,0,0,0.1363636363636363
0.6941022021429879,1.8288183637212616,0.0871868133544921,7.275728940963745,0.1519532203674316,0.1086371580759684,0.0339064020997481,0.0941827297210693,0.776129895990545,2.038806790225274,0.1101429462432861,31,15,16,1.5062586003263108,1,7.275728940963745,7.275728940963745,1,0.2666666666666666,12,1,10,0,4,0,0,0,0,0,0,0,0,0.0
0.1996557613213857,0.112311834681341,0.0816428661346435,0.5292336940765381,0.1753629446029663,0.0996747303009033,0.0327416938325647,0.0837616920471191,0.1392010638588353,0.108110220336271,0.1115181446075439,50,25,25,5.142025343321167,0,0.0,0.0,2,0.2,12,0,17,0,4,0,4,0,0,0,0,0,0,0.16
0.1976832211017608,0.1083335603559582,0.0816428661346435,0.5292336940765381,0.172420859336853,0.0998065355347424,0.0308766897314072,0.0884876251220703,0.1346508264541626,0.1058249858611532,0.1085269451141357,82,41,41,5.13241279486649,0,0.0,0.0,2,0.1707317073170731,18,0,27,3,7,0,4,0,0,0,0,0,0,0.0975609756097561
0.240276437997818,0.2813931429744283,0.0061542987823486,1.8204970359802248,0.169082760810852,0.1088908125714557,0.0380014968518041,0.0976383686065673,0.1944829225540161,0.3016724210379228,0.1085900068283081,83,41,42,4.112858566511722,1,1.8204970359802248,1.8204970359802248,2,0.1463414634146341,19,0,29,3,6,0,3,0,0,0,0,0,0,0.073170731707317
0.2797542708260672,0.333824561188977,0.0061542987823486,1.8204970359802248,0.1615233421325683,0.1146103342374165,0.038593526634671,0.1016864776611328,0.2240826097028009,0.3482293684682795,0.0921878814697265,73,36,37,3.604859245587039,1,1.8204970359802248,1.8204970359802248,2,0.1666666666666666,17,1,26,3,6,0,0,0,0,0,0,0,0,0.0
0.2565203234553337,0.2325984935056627,0.0061542987823486,0.8969118595123291,0.154502272605896,0.1172210158723773,0.0380293333260946,0.1111202239990234,0.2038339138031006,0.233867962183853,0.0794644355773925,66,33,33,3.963347945285813,0,0.0,0.0,2,0.1515151515151515,17,2,24,0,5,0,2,0,0,0,0,0,0,0.0606060606060606
0.1257405281066894,0.0077161788940429,0.1180243492126464,0.1334567070007324,0.1257405281066894,0.0,0.0,0.0,0.0,0.0,0.0,6,3,3,9.153572013137936,0,0.0,0.0,1,0.3333333333333333,3,0,2,0,1,0,0,0,0,0,0,0,0,0.0
0.1926740949804132,0.1798461379080119,0.03281831741333,0.8196301460266113,0.131787896156311,0.0987071576325789,0.030151424046784,0.0892677307128906,0.1666387149265834,0.2059083012748727,0.0682630538940429,46,23,23,5.304162972948706,0,0.0,0.0,1,0.217391304347826,14,0,18,0,5,0,0,0,0,0,0,0,0,0.0
0.2045716383518316,0.1720290687376543,0.03281831741333,0.8196301460266113,0.1489002704620361,0.0990655720233917,0.0290748717445571,0.0892773866653442,0.1557268192028177,0.1877519130997434,0.0876104831695556,80,40,40,4.909889312203805,0,0.0,0.0,1,0.225,14,0,31,0,9,0,0,0,0,0,0,0,0,0.0
0.2264133941295535,0.1800952422699853,0.0638961791992187,0.8196301460266113,0.1753082275390625,0.0941602462945982,0.0244135930040549,0.0872442722320556,0.1701859964264763,0.1834735643865066,0.1032549142837524,88,44,44,4.424033078215228,0,0.0,0.0,2,0.2045454545454545,17,0,35,0,9,0,0,0,0,0,0,0,0,0.0
0.1795401052995161,0.1155024683914559,0.0197768211364746,0.6782212257385254,0.165191650390625,0.0992943814822605,0.0303739410067349,0.0880951881408691,0.1108756224314371,0.1154981124453064,0.0876104831695556,112,56,56,5.62373462332611,0,0.0,0.0,2,0.1964285714285714,17,0,45,0,11,0,0,0,0,0,0,0,0,0.0
0.1889167720196294,0.1306121273013387,0.0197768211364746,0.7597510814666748,0.1520185470581054,0.0979944009047288,0.0304531383404311,0.0879586935043335,0.1310337384541829,0.1346040860390039,0.0969557762145996,105,52,53,5.200913131816452,0,0.0,0.0,2,0.173076923076923,16,0,39,0,9,0,4,0,0,0,0,0,0,0.0769230769230769
0.2156439397646033,0.1681976704957854,0.0197768211364746,0.9042155742645264,0.1718765497207641,0.1003229516617795,0.0305886981165059,0.0890603065490722,0.1463852845705472,0.168415654690038,0.1038134098052978,94,47,47,4.702390152350854,0,0.0,0.0,2,0.1702127659574468,17,0,34,0,8,0,5,0,0,0,0,0,0,0.1063829787234042
0.2217197960073297,0.1701204236104329,0.0615596771240234,0.9042155742645264,0.1704301834106445,0.0969515323638916,0.0254833811892981,0.0890603065490722,0.1548648009429107,0.1684114910221217,0.1058788299560546,90,45,45,4.558542044665982,0,0.0,0.0,2,0.1555555555555555,17,1,32,0,7,0,5,0,0,0,0,0,0,0.1111111111111111
0.2303135254803825,0.1606903356305655,0.0846188068389892,0.644862174987793,0.183396577835083,0.0915401114357842,0.0230731878264637,0.0837628841400146,0.1623392740885416,0.1595991242623298,0.1007876396179199,36,18,18,4.502952365638138,0,0.0,0.0,4,0.2222222222222222,7,0,10,0,4,0,4,0,0,0,0,0,0,0.2222222222222222
0.2223710332598005,0.1269268787323587,0.0846188068389892,0.644862174987793,0.2011189460754394,0.0911074015829298,0.0245999626639134,0.0823066234588623,0.1464791893959045,0.1256326501808152,0.1287950277328491,72,36,36,4.570948091180815,0,0.0,0.0,4,0.25,12,1,19,2,9,0,5,0,0,0,0,0,0,0.1388888888888889
0.2170481889144234,0.1598197524835767,0.0507183074951171,0.8744351863861084,0.1699540615081787,0.0917114434034928,0.0250662416702233,0.0831379890441894,0.1551792010282859,0.1631349695959277,0.1152129173278808,93,47,46,4.70742988248397,0,0.0,0.0,4,0.2553191489361702,16,1,27,2,12,0,5,0,0,0,0,0,0,0.1063829787234042
0.2120482868618435,0.1810978512891084,0.0390174388885498,0.8744351863861084,0.162949800491333,0.0969919588254845,0.0276800166289437,0.08932626247406,0.1721485819135393,0.1874768422590947,0.1086018085479736,93,46,47,4.624416228462259,0,0.0,0.0,1,0.2391304347826087,19,1,31,2,11,0,1,0,0,0,0,0,0,0.0217391304347826
0.2334112780434744,0.2079635864196264,0.0356314182281494,0.8744351863861084,0.1630340814590454,0.0979053087012712,0.0286559347296962,0.0891335010528564,0.1968610808253288,0.2144882888121489,0.1049606800079345,87,43,44,4.328892073374662,0,0.0,0.0,3,0.1860465116279069,17,1,31,0,8,0,3,0,0,0,0,0,0,0.0697674418604651
0.5496194362640381,0.218437910079956,0.331181526184082,0.7680573463439941,0.5496194362640381,0.0,0.0,0.0,0.0,0.0,0.0,5,3,2,2.729161126826304,0,0.0,0.0,3,1.0,1,0,0,0,0,0,3,0,0,0,0,0,0,1.0
0.3750977686473301,0.3395355840606758,0.0249786376953125,1.0639231204986572,0.298811674118042,0.0865331888198852,0.0191717542484771,0.0822287797927856,0.431606822543674,0.3253204083120857,0.2923974990844726,25,15,10,2.791497442643899,2,1.0473791360855105,1.0639231204986572,14,0.9333333333333332,2,0,0,0,1,0,14,0,0,0,0,0,0,0.9333333333333332
0.1713144183158874,0.1100783196218912,0.0203859806060791,0.536832332611084,0.1521840095520019,0.1125521659851074,0.0376588340351894,0.1104571819305419,0.1207549095153808,0.1070164878983731,0.0976386070251464,42,21,21,5.985440520181984,0,0.0,0.0,2,0.1428571428571428,11,0,18,0,3,0,0,0,0,0,0,0,0,0.0
0.208563484643635,0.1649180417097278,0.0203859806060791,0.8545458316802979,0.160474419593811,0.1072480800824287,0.0346273264847961,0.092968463897705,0.1590861534250193,0.1740837515643619,0.0976386070251464,78,39,39,4.863994762826152,0,0.0,0.0,2,0.1538461538461538,16,0,30,3,6,0,0,0,0,0,0,0,0,0.0
0.224641507322138,0.1942208389308002,0.050145149230957,1.0214941501617432,0.1617814302444458,0.1029215129938992,0.0292008837562821,0.0917168855667114,0.1609271410349253,0.2027653354959698,0.0882630348205566,90,45,45,4.524997233366009,1,1.0214941501617432,1.0214941501617432,3,0.1333333333333333,19,1,30,3,5,0,6,0,0,0,0,0,0,0.1333333333333333
0.2239072756333784,0.1939381485804454,0.0632188320159912,1.0214941501617432,0.155705451965332,0.1001945389641655,0.0255285207758416,0.0907998085021972,0.1559109311354787,0.2021290318430431,0.0868295431137085,91,45,46,4.509858929517422,1,1.0214941501617432,1.0214941501617432,3,0.1333333333333333,20,2,28,3,6,0,6,0,0,0,0,0,0,0.1333333333333333
0.2707482251253995,0.2027375770503358,0.0298964977264404,0.6997482776641846,0.2167882919311523,0.0946751507845791,0.0220596387743773,0.0864713191986084,0.2264549732208252,0.2026452062582052,0.1359517574310302,23,12,11,4.029238198713312,0,0.0,0.0,2,0.1666666666666666,8,0,8,0,2,0,2,0,0,0,0,0,0,0.1666666666666666
0.2282280921936035,0.1543410424186274,0.0298964977264404,0.6997482776641846,0.1791450977325439,0.0960024941352105,0.0244891930104194,0.0856947898864746,0.1717361068725585,0.1595859436725883,0.1209919452667236,63,32,31,4.522922899607272,0,0.0,0.0,3,0.15625,14,0,24,0,5,0,3,0,0,0,0,0,0,0.09375
0.223876987184797,0.1517363429926809,0.0298964977264404,0.6997482776641846,0.1789822578430175,0.0975635883420012,0.0259603693763269,0.0864713191986084,0.1675621902241426,0.1561335765055726,0.114604115486145,86,43,43,4.535899648953624,0,0.0,0.0,3,0.1627906976744186,17,0,32,0,7,1,3,0,0,0,0,0,0,0.0697674418604651
0.1544826745986938,0.0994241935211254,0.0544002056121826,0.4334590435028076,0.1376072168350219,0.0952800035476684,0.032161908459103,0.08939790725708,0.1002931254250662,0.0957242382773428,0.0704820156097412,21,11,10,7.120539587092963,0,0.0,0.0,1,0.2727272727272727,9,0,8,0,3,0,0,0,0,0,0,0,0,0.0
0.1856051286061605,0.1751511386032873,0.0467798709869384,0.8512794971466064,0.1422940492630005,0.0972445329030354,0.0290580750330932,0.08939790725708,0.1500276383899507,0.1882362991477654,0.0858447551727294,61,31,30,5.567374894720639,0,0.0,0.0,2,0.2580645161290322,12,0,23,0,8,0,0,0,0,0,0,0,0,0.0
0.2192244994931104,0.197280623475911,0.0467798709869384,0.8512794971466064,0.1486995220184326,0.093839406967163,0.0305561122387283,0.0843774080276489,0.181617175379107,0.2091333268138198,0.0894773006439209,84,42,42,4.632735620298268,0,0.0,0.0,3,0.238095238095238,16,1,28,0,10,0,3,0,0,0,0,0,0,0.0714285714285714
0.2657315537736222,0.2340108735819233,0.0467798709869384,1.0502398014068604,0.1660592555999755,0.0905713282133403,0.0291583836524743,0.0819194316864013,0.2254294554392496,0.2456225159240766,0.1108293533325195,76,38,38,3.8300941026756665,1,1.0502398014068604,1.0502398014068604,3,0.1842105263157894,18,1,26,0,7,1,3,0,0,0,0,0,0,0.0789473684210526
0.7135547796885172,1.5886085825794554,0.0034945011138916,5.199946403503418,0.1267416477203369,0.0883777856826782,0.0215231518951183,0.0884985923767089,0.813748666218349,1.7659229819902842,0.0823152065277099,20,10,10,1.5379121023370024,1,5.199946403503418,5.199946403503418,1,0.2,8,1,6,0,2,0,0,0,0,0,1,0,0,0.0
0.6147685845692953,1.253067268143747,0.1075398921966552,4.153442144393921,0.1609230041503906,0.0896694421768188,0.0203248114924984,0.0884985923767089,0.5908018052577972,1.3186352457340962,0.0868127346038818,20,10,10,1.7829178919973532,1,4.153442144393921,4.153442144393921,2,0.2,7,0,6,0,2,0,2,0,0,0,0,0,0,0.2
0.5358448168810677,0.9703175029911144,0.1075398921966552,4.153442144393921,0.1681971549987793,0.1075903309716118,0.092978574214729,0.0849674940109252,0.4564834386110306,0.9983404473349438,0.1038709878921508,36,18,18,1.9510005440501963,2,2.8845144510269165,4.153442144393921,6,0.3333333333333333,9,0,6,0,2,0,6,0,0,4,0,0,0,0.3333333333333333
0.3272285461425781,0.4548264358764473,0.029247760772705,1.8249375820159912,0.1572263240814209,0.1034034490585327,0.0932740939287589,0.0806031227111816,0.3890400975942611,0.5036973387454038,0.1287348270416259,44,26,18,3.149057098382103,2,1.7202621698379517,1.8249375820159912,9,0.4615384615384615,8,0,5,0,2,0,6,0,0,13,0,0,0,0.2307692307692307
0.3675813156625498,0.4881360383031726,0.029247760772705,1.8249375820159912,0.1678624153137207,0.0885898470878601,0.0202781452312908,0.0832397937774658,0.5349448460798997,0.5320181428012921,0.4608786106109619,40,24,16,2.811061626081955,2,1.7542845010757446,1.8249375820159912,9,0.375,12,2,9,0,3,0,0,0,0,10,0,0,0,0.0
0.410541574160258,0.4606308752131038,0.0727405548095703,1.8249375820159912,0.2224493026733398,0.094249620437622,0.021763899459734,0.0891876220703125,0.3850054860115051,0.4845587192094598,0.1878119707107544,50,25,25,2.5080641513678867,2,1.7542845010757446,1.8249375820159912,1,0.16,15,2,19,0,4,0,0,0,0,0,0,0,0,0.0
0.2646512774860157,0.2096128454918781,0.090118408203125,0.9427573680877686,0.2126247882843017,0.0955799511500767,0.0274178340870941,0.0974133014678955,0.1934806744257609,0.2170750430007249,0.1087971925735473,70,35,35,3.859796703711176,0,0.0,0.0,2,0.1714285714285714,15,2,27,0,6,0,0,0,0,0,0,0,0,0.0
0.2879271651759292,0.2689958161082681,0.090118408203125,1.2562320232391355,0.2045071125030517,0.0962649794185862,0.0274698783882209,0.0974290370941162,0.2203169855578192,0.2819061864168227,0.1070446968078613,68,34,34,3.548942571601837,1,1.2562320232391355,1.2562320232391355,2,0.1470588235294117,16,1,27,0,5,0,1,0,0,0,0,0,0,0.0294117647058823
0.1517438173294067,0.0939618689141083,0.070789098739624,0.4185714721679687,0.1360481977462768,0.0943162657997824,0.0186492557883043,0.0939128398895263,0.0968798909868512,0.1010597376402553,0.0687565803527832,22,11,11,6.649067960009333,0,0.0,0.0,1,0.2727272727272727,9,0,8,0,3,0,0,0,0,0,0,0,0,0.0
0.1701239347457885,0.093654906183694,0.0133101940155029,0.4185714721679687,0.1505661010742187,0.0973351708164921,0.0319139299903724,0.0903289318084716,0.1099940180778503,0.0852046347688448,0.0788449048995971,54,27,27,5.986957036844994,0,0.0,0.0,4,0.1851851851851851,14,0,17,0,5,1,4,0,0,0,0,0,0,0.1481481481481481
0.2276888688405355,0.1551343599378545,0.0983893871307373,0.6267261505126953,0.1505346298217773,0.101052208950645,0.0298484344468224,0.0856924057006836,0.1451853662729263,0.1651227696341319,0.0719650983810424,38,19,19,4.556217809457718,0,0.0,0.0,2,0.2105263157894736,13,0,17,0,1,0,1,0,0,0,0,0,0,0.0526315789473684
0.2378750098379034,0.1570593430587616,0.0983893871307373,0.6267261505126953,0.1622617244720459,0.1004629015922546,0.0292058378936532,0.0874792337417602,0.1572038566364961,0.167250650735527,0.0861339569091796,40,20,20,4.339438472458694,0,0.0,0.0,2,0.2,14,0,17,0,1,1,1,0,0,0,0,0,0,0.05
0.384401798248291,0.3459030418281382,0.0626764297485351,0.9408912658691406,0.2670197486877441,0.1066056251525879,0.0320662532191331,0.0900270938873291,0.0,0.0,0.0,10,5,5,3.0889958118197005,0,0.0,0.0,1,0.4,4,0,3,0,0,0,0,0,0,0,0,0,2,0.0
0.2578524134375832,0.2561732254364527,0.0626764297485351,1.090278387069702,0.1723513603210449,0.0943508039821277,0.0330646581668517,0.0840388536453247,0.2233834266662597,0.2740036421402813,0.1213467121124267,45,23,22,4.0544687230845415,1,1.090278387069702,1.090278387069702,2,0.1739130434782608,13,0,15,0,2,0,2,0,0,0,0,0,4,0.0869565217391304
0.2463432803298487,0.2481349945805526,0.04954195022583,1.090278387069702,0.1526021957397461,0.0954335717593922,0.0302088688573218,0.0850379467010498,0.2048611549230722,0.2624812947348565,0.1039077043533325,68,34,34,4.141560616495893,1,1.090278387069702,1.090278387069702,2,0.1176470588235294,20,0,24,0,4,0,2,0,0,0,0,0,4,0.0588235294117647
0.2212647014194064,0.2806006482091061,0.04954195022583,1.8654203414916992,0.1479773521423339,0.092813926272922,0.0292583963206628,0.0852198600769043,0.1665121864628147,0.3018812642201192,0.0847284793853759,92,46,46,4.604775598854412,1,1.8654203414916992,1.8654203414916992,5,0.1739130434782608,21,0,30,0,8,0,5,0,0,0,0,0,3,0.108695652173913
0.2411250312153886,0.2913177353482012,0.0788321495056152,1.8654203414916992,0.166184663772583,0.0932153122765677,0.0280624953669338,0.0870026350021362,0.1682934052235371,0.3070974250323845,0.0847284793853759,85,42,43,4.207101803347602,1,1.8654203414916992,1.8654203414916992,5,0.1666666666666666,18,0,28,0,7,0,5,0,0,0,0,0,2,0.119047619047619
0.2357756410326276,0.1693414641914738,0.0734415054321289,0.8202693462371826,0.1832410097122192,0.0933158009551292,0.0281200762702273,0.0869083404541015,0.1660100598084299,0.1769158419105176,0.102923035621643,86,43,43,4.310619449546389,0,0.0,0.0,4,0.2093023255813953,18,0,29,0,9,0,5,0,0,0,0,0,0,0.1162790697674418
0.295137271285057,0.2409568572400819,0.0734415054321289,1.0448529720306396,0.1997971534729004,0.0977607640353116,0.0285271241704183,0.0876936912536621,0.220538306236267,0.2500000941099325,0.1183899641036987,66,33,33,3.462273430286906,1,1.0448529720306396,1.0448529720306396,1,0.1818181818181818,17,0,25,0,6,0,2,0,0,0,0,0,0,0.0606060606060606
0.3569781515333388,0.343034119342627,0.0679328441619873,1.5944671630859375,0.2281138896942138,0.0954229320798601,0.0294731140139058,0.0869826078414917,0.3116302788257599,0.3488435640759836,0.1452046632766723,56,28,28,2.882952491830729,2,1.3196600675582886,1.5944671630859375,1,0.1428571428571428,15,1,21,0,4,0,2,0,0,0,0,0,0,0.0714285714285714
0.2301536321640014,0.1399000771331744,0.0773136615753173,0.5383269786834717,0.1650862693786621,0.0927581570365212,0.0339240076352421,0.0851390361785888,0.2003006594521658,0.1411699441514721,0.1307284832000732,22,11,11,4.649035924485395,0,0.0,0.0,1,0.2727272727272727,7,0,6,0,3,0,2,0,0,0,0,0,0,0.1818181818181818
